Dataset Mode,Feature,Type,Missing Count,Mean,Std,Min,25%,Median,75%,Max
gdsc_auc_metadata_plus_expression,RAB38,continuous,0,4.909585,1.9253846,2.9138918,3.423917293548584,3.9998128414154053,6.18307638168335,11.484823
gdsc_auc_metadata_plus_expression,MGMT,continuous,0,6.0776353,1.9781398,2.1679578,4.257017612457275,6.716821193695068,7.5937981605529785,9.730483
gdsc_auc_metadata_plus_expression,GSN,continuous,0,6.5792713,1.9659853,2.4980514,5.122000694274902,6.80383825302124,8.08397388458252,11.408394
gdsc_auc_metadata_plus_expression,TUBA4A,continuous,0,8.025976,1.9626212,3.7706122,6.625637054443359,8.594361305236816,9.498137474060059,11.73854
gdsc_auc_metadata_plus_expression,ADRB2,continuous,0,5.169814,1.9587165,2.7846956,3.595365285873413,4.322302341461182,6.645106792449951,10.801607
gdsc_auc_metadata_plus_expression,VGF,continuous,0,5.07176,1.9465213,3.067241,3.7920236587524414,4.246147155761719,5.606601715087891,12.626321
gdsc_auc_metadata_plus_expression,SYCP2,continuous,0,4.6050725,1.9496967,2.5730839,3.2000904083251953,3.7514383792877197,5.307904243469238,11.746975
gdsc_auc_metadata_plus_expression,NREP,continuous,0,5.316224,1.9528581,2.6106448,3.553701877593994,4.850400924682617,6.91476583480835,11.490554
gdsc_auc_metadata_plus_expression,ZBED2,continuous,0,4.1120253,1.9899069,2.6036742,3.0145859718322754,3.176334857940674,3.916785955429077,12.230454
gdsc_auc_metadata_plus_expression,PROCR,continuous,0,5.502159,1.9693257,2.5927932,3.441331624984741,5.484829902648926,7.116305828094482,11.532588
gdsc_auc_metadata_plus_expression,COL4A1,continuous,0,5.1892753,1.9426128,2.954516,3.583413004875183,4.221850395202637,6.709049224853516,11.041164
gdsc_auc_metadata_plus_expression,ST14,continuous,0,4.5902615,1.9694057,2.4720898,2.9604651927948,3.2128121852874756,6.5512375831604,9.411955
gdsc_auc_metadata_plus_expression,BIRC3,continuous,0,4.896728,1.9584128,2.5746987,3.210679531097412,4.205628395080566,6.393098831176758,10.361992
gdsc_auc_metadata_plus_expression,GATA3,continuous,0,4.4743896,1.9859858,2.8103738,3.1334609985351562,3.4376285076141357,5.301774501800537,11.484488
gdsc_auc_metadata_plus_expression,RRAGD,continuous,0,6.510009,1.952605,3.283891,4.4427924156188965,6.651112079620361,8.108479499816895,10.605903
gdsc_auc_metadata_plus_expression,MYC,continuous,0,10.442574,1.9246254,2.8427768,10.053576469421387,10.93561840057373,11.580903053283691,13.345206
gdsc_auc_metadata_plus_expression,CCDC80,continuous,0,4.728182,1.9370813,2.9254284,3.2704999446868896,3.683164596557617,5.824581623077393,11.167686
gdsc_auc_metadata_plus_expression,KRT23,continuous,0,3.862542,2.0127108,2.652466,2.9383387565612793,3.0752065181732178,3.351231098175049,12.002011
gdsc_auc_metadata_plus_expression,LPHN2,continuous,0,4.913047,1.9620622,2.6167228,3.138286590576172,4.136120796203613,6.606119632720947,10.548914
gdsc_auc_metadata_plus_expression,DTX4,continuous,0,6.4594374,1.9477093,3.4597895,4.710705280303955,6.170337677001953,8.016530990600586,11.54393
gdsc_auc_metadata_plus_expression,TFPI2,continuous,0,4.2056084,1.9429896,2.623544,2.9750924110412598,3.123962879180908,4.682252883911133,11.234251
gdsc_auc_metadata_plus_expression,CCL20,continuous,0,4.331583,1.9618753,2.7852726,3.21005916595459,3.438992977142334,4.418466567993164,12.708426
gdsc_auc_metadata_plus_expression,TRBC2,continuous,0,4.1211977,1.9319603,2.8207364,3.2328221797943115,3.4037060737609863,3.6823060512542725,12.585563
gdsc_auc_metadata_plus_expression,TRIP6,continuous,0,7.3429565,1.9484211,2.8125753,5.97902774810791,8.069401741027832,8.80134105682373,10.476523
gdsc_auc_metadata_plus_expression,HES6,continuous,0,6.6287665,1.9099464,2.8708658,5.22288179397583,6.41506814956665,7.783841609954834,11.95235
gdsc_auc_metadata_plus_expression,FLNC,continuous,0,5.419222,1.9457784,3.2300737,3.9939558506011963,4.341465950012207,6.671949863433838,11.111656
gdsc_auc_metadata_plus_expression,TRIB2,continuous,0,6.012318,1.9193767,2.9845922,4.1590256690979,5.8803486824035645,7.581827163696289,12.818544
gdsc_auc_metadata_plus_expression,CCND2,continuous,0,4.126574,1.937179,2.674524,2.9850974082946777,3.129884958267212,4.130908489227295,10.504708
gdsc_auc_metadata_plus_expression,ID4,continuous,0,4.7560725,1.9517044,2.908627,3.290112257003784,3.74440598487854,5.960638046264648,10.768632
gdsc_auc_metadata_plus_expression,IFI30,continuous,0,8.764712,1.913706,3.3763494,7.575048923492432,9.021383285522461,10.05171012878418,12.932971
gdsc_auc_metadata_plus_expression,GLDC,continuous,0,4.682068,1.9687053,2.7266405,3.1930441856384277,3.553769588470459,6.199215412139893,10.913543
gdsc_auc_metadata_plus_expression,RHOBTB3,continuous,0,7.199605,1.9559835,2.4472444,6.373258590698242,7.64214563369751,8.620627403259277,11.299118
gdsc_auc_metadata_plus_expression,RARRES2,continuous,0,4.2320848,1.9364069,2.8248749,3.2523200511932373,3.434873342514038,3.9399116039276123,12.661
gdsc_auc_metadata_plus_expression,CD70,continuous,0,5.2945313,1.9370116,2.9714963,3.8821825981140137,4.256967544555664,6.407629489898682,10.96877
gdsc_auc_metadata_plus_expression,AGPAT9,continuous,0,5.5024357,1.9384335,2.6836574,3.6915829181671143,5.174644947052002,6.942779064178467,10.919677
gdsc_auc_metadata_plus_expression,GRP,continuous,0,3.2774122,1.8100547,2.321408,2.7216010093688965,2.8194308280944824,2.961822986602783,13.160775
gdsc_auc_metadata_plus_expression,ATP1B1,continuous,0,7.9236164,1.9334581,3.0350056,6.7585930824279785,8.39809513092041,9.29149055480957,11.872775
gdsc_auc_metadata_plus_expression,GPX7,continuous,0,4.555703,1.9229776,2.4490519,3.018826723098755,3.375870704650879,6.274402618408203,9.920307
gdsc_auc_metadata_plus_expression,SLC16A4,continuous,0,4.238708,1.9337827,2.6311238,2.9323673248291016,3.106804132461548,5.298291206359863,10.806343
gdsc_auc_metadata_plus_expression,EGR1,continuous,0,6.8259506,1.9195501,2.928017,5.0755815505981445,6.675249099731445,8.421629905700684,11.368826
gdsc_auc_metadata_plus_expression,CKB,continuous,0,7.3255925,1.919938,3.200301,5.841873645782471,7.340677261352539,8.82387638092041,11.764572
gdsc_auc_metadata_plus_expression,IGHM,continuous,0,3.8620136,1.9726676,2.9953318,3.218502998352051,3.3103785514831543,3.432875633239746,13.03333
gdsc_auc_metadata_plus_expression,PLCG2,continuous,0,5.2420297,1.8998746,2.688566,3.8286657333374023,4.663772106170654,6.000685691833496,11.195877
gdsc_auc_metadata_plus_expression,EBF1,continuous,0,4.2284164,1.9136945,2.7135265,2.9699771404266357,3.1283230781555176,5.15333366394043,11.219802
gdsc_auc_metadata_plus_expression,SH3BGRL,continuous,0,7.1222997,1.9340693,2.6247158,6.545905113220215,7.704244613647461,8.395106315612793,10.50467
gdsc_auc_metadata_plus_expression,CALB1,continuous,0,3.6985757,1.9284958,2.6713355,2.8812942504882812,2.9604101181030273,3.119590997695923,12.067944
gdsc_auc_metadata_plus_expression,AEBP1,continuous,0,5.384958,1.8975745,3.6119847,4.094753742218018,4.3976664543151855,6.406243324279785,12.094719
gdsc_auc_metadata_plus_expression,DLC1,continuous,0,5.8277583,1.9069597,3.3562887,3.9824612140655518,5.520027160644531,7.4556779861450195,10.797251
gdsc_auc_metadata_plus_expression,ENPP2,continuous,0,4.055679,1.9241724,2.6294334,2.986377000808716,3.1159703731536865,4.074543476104736,12.00408
gdsc_auc_metadata_plus_expression,CSDA,continuous,0,10.528189,1.9256399,2.9776857,10.452630043029785,11.038771629333496,11.502476692199707,12.8482
gdsc_auc_metadata_plus_expression,LOX,continuous,0,4.1675396,1.9125159,2.8007774,3.0039498805999756,3.1406846046447754,4.410190582275391,10.475982
gdsc_auc_metadata_plus_expression,RGS4,continuous,0,3.8300302,1.900437,2.7460065,2.9246740341186523,3.011803388595581,3.3998963832855225,12.1195135
gdsc_auc_metadata_plus_expression,BATF,continuous,0,4.346784,1.9293202,2.855493,3.1541950702667236,3.333043098449707,5.003186225891113,10.9290085
gdsc_auc_metadata_plus_expression,CDC42EP3,continuous,0,7.77299,1.935874,2.8172326,6.775219917297363,8.157763481140137,9.159008979797363,11.662068
gdsc_auc_metadata_plus_expression,ANXA6,continuous,0,6.5451455,1.9229709,2.8706253,4.633852958679199,6.894335746765137,8.09467887878418,10.4622555
gdsc_auc_metadata_plus_expression,LDOC1,continuous,0,4.783271,1.9161806,2.3367813,2.971726894378662,4.045304775238037,6.6742682456970215,8.9396305
gdsc_auc_metadata_plus_expression,PRKCB,continuous,0,3.9473631,1.880412,2.8586574,3.050196647644043,3.1360559463500977,3.3486104011535645,10.889889
gdsc_auc_metadata_plus_expression,SIPA1L2,continuous,0,5.5500546,1.9110287,2.8197637,3.6312220096588135,5.439333915710449,7.184646129608154,10.288105
gdsc_auc_metadata_plus_expression,GPRC5C,continuous,0,5.053736,1.8985405,2.409252,3.316602945327759,4.602759838104248,6.543886184692383,11.337413
gdsc_auc_metadata_plus_expression,GSTA4,continuous,0,6.3942575,1.9146757,3.084747,4.523496150970459,6.523318767547607,7.948914051055908,10.814418
gdsc_auc_metadata_plus_expression,GAS6,continuous,0,5.6288033,1.9002151,2.714394,3.728998899459839,5.399285793304443,7.190337657928467,11.038998
gdsc_auc_metadata_plus_expression,STEAP1,continuous,0,5.121784,1.936449,2.3840756,3.3530545234680176,4.7140092849731445,6.633847236633301,10.409994
gdsc_auc_metadata_plus_expression,FBXL16,continuous,0,5.4549756,1.896813,2.5090082,3.644603729248047,5.261721134185791,7.009727478027344,9.758118
gdsc_auc_metadata_plus_expression,TXNIP,continuous,0,9.3382435,1.9067501,2.9969668,8.516788482666016,9.694361686706543,10.67110538482666,12.470169
gdsc_auc_metadata_plus_expression,LAMA1,continuous,0,4.3236876,1.8646975,2.7127125,3.1175808906555176,3.3436970710754395,5.077040195465088,11.983076
gdsc_auc_metadata_plus_expression,BACE2,continuous,0,6.3608937,1.8858165,3.372569,4.27147102355957,6.573873519897461,7.724290370941162,11.393015
gdsc_auc_metadata_plus_expression,MAGEB2,continuous,0,3.749697,1.9136862,2.5479426,2.963974952697754,3.0791549682617188,3.248779058456421,11.14308
gdsc_auc_metadata_plus_expression,LAMB3,continuous,0,5.4202642,1.9007002,3.146095,3.8454229831695557,4.568376541137695,6.981387138366699,10.849225
gdsc_auc_metadata_plus_expression,PLAUR,continuous,0,5.8266783,1.9111979,2.9088962,4.014254570007324,5.751555919647217,7.44476842880249,10.260111
gdsc_auc_metadata_plus_expression,LYN,continuous,0,6.4815865,1.875286,2.696819,5.427196025848389,6.6381306648254395,7.742787837982178,10.727931
gdsc_auc_metadata_plus_expression,FOXQ1,continuous,0,4.507803,1.9365336,2.8943691,3.225395679473877,3.424604892730713,5.440481662750244,11.334612
gdsc_auc_metadata_plus_expression,TCEAL3,continuous,0,7.5740867,1.9007181,3.5936286,6.290325164794922,8.071022987365723,9.015280723571777,11.307796
